CATEGORY,word
has_negative,seriousness
has_negative,sermonize
has_negative,servitude
has_negative,set-up
has_negative,setback
has_negative,setbacks
has_negative,sever
has_negative,severe
has_negative,severity
has_negative,shit
has_negative,shabby
has_negative,shadowy
has_negative,shady
has_negative,shake
has_negative,shaky
has_negative,shallow
has_negative,sham
has_negative,shambles
has_negative,shame
has_negative,shameful
has_negative,shamefully
has_negative,shamefulness
has_negative,shameless
has_negative,shamelessly
has_negative,shamelessness
has_negative,shark
has_negative,sharply
has_negative,shatter
has_negative,shemale
has_negative,shimmer
has_negative,shimmy
has_negative,shipwreck
has_negative,shirk
has_negative,shirker
has_negative,shit
has_negative,shiver
has_negative,shock
has_negative,shocked
has_negative,shocking
has_negative,shockingly
has_negative,shoddy
has_negative,short-lived
has_negative,shortage
has_negative,shortchange
has_negative,shortcoming
has_negative,shortcomings
has_negative,shortness
has_negative,shortsighted
has_negative,shortsightedness
has_negative,showdown
has_negative,shrew
has_negative,shriek
has_negative,shrill
has_negative,shrilly
has_negative,shrivel
has_negative,shroud
has_negative,shrouded
has_negative,shrug
has_negative,shun
has_negative,shunned
has_negative,sick
has_negative,sicken
has_negative,sickening
has_negative,sickeningly
has_negative,sickly
has_negative,sickness
has_negative,sidetrack
has_negative,sidetracked
has_negative,siege
has_negative,sillily
has_negative,silly
has_negative,simplistic
has_negative,simplistically
has_negative,sin
has_negative,sinful
has_negative,sinfully
has_negative,sinister
has_negative,sinisterly
has_negative,sink
has_negative,sinking
has_negative,skeletons
has_negative,skeptic
has_negative,skeptical
has_negative,skeptically
has_negative,skepticism
has_negative,sketchy
has_negative,skimpy
has_negative,skinny
has_negative,skittish
has_negative,skittishly
has_negative,skulk
has_negative,slack
has_negative,slander
has_negative,slanderer
has_negative,slanderous
has_negative,slanderously
has_negative,slanders
has_negative,slap
has_negative,slashing
has_negative,slaughter
has_negative,slaughtered
has_negative,slave
has_negative,slaves
has_negative,sleazy
has_negative,slime
has_negative,slog
has_negative,slogged
has_negative,slogging
has_negative,slogs
has_negative,sloooooooooooooow
has_negative,sloooow
has_negative,slooow
has_negative,sloow
has_negative,sloppily
has_negative,sloppy
has_negative,sloth
has_negative,slothful
has_negative,slow
has_negative,slow-moving
has_negative,slowed
has_negative,slower
has_negative,slowest
has_negative,slowly
has_negative,sloww
has_negative,slowww
has_negative,slowwww
has_negative,slug
has_negative,sluggish
has_negative,slump
has_negative,slumping
has_negative,slumpping
has_negative,slur
has_negative,slut
has_negative,sluts
has_negative,sly
has_negative,smack
has_negative,smallish
has_negative,smash
has_negative,smear
has_negative,smell
has_negative,smelled
has_negative,smelling
has_negative,smells
has_negative,smelly
has_negative,smelt
has_negative,smoke
has_negative,smokescreen
has_negative,smolder
has_negative,smoldering
has_negative,smother
has_negative,smoulder
has_negative,smouldering
has_negative,smudge
has_negative,smudged
has_negative,smudges
has_negative,smudging
has_negative,smug
has_negative,smugly
has_negative,smut
has_negative,smuttier
has_negative,smuttiest
has_negative,smutty
has_negative,snag
has_negative,snagged
has_negative,snagging
has_negative,snags
has_negative,snappish
has_negative,snappishly
has_negative,snare
has_negative,snarky
has_negative,snarl
has_negative,sneak
has_negative,sneakily
has_negative,sneaky
has_negative,sneer
has_negative,sneering
has_negative,sneeringly
has_negative,snob
has_negative,snobbish
has_negative,snobby
has_negative,snobish
has_negative,snobs
has_negative,snub
has_negative,so-cal
has_negative,soapy
has_negative,sob
has_negative,sober
has_negative,sobering
has_negative,solemn
has_negative,solicitude
has_negative,somber
has_negative,sore
has_negative,sorely
has_negative,soreness
has_negative,sorrow
has_negative,sorrowful
has_negative,sorrowfully
has_negative,sorry
has_negative,sour
has_negative,sourly
has_negative,spade
has_negative,spank
has_negative,spendy
has_negative,spew
has_negative,spewed
has_negative,spewing
has_negative,spews
has_negative,spilling
has_negative,spinster
has_negative,spiritless
has_negative,spite
has_negative,spiteful
has_negative,spitefully
has_negative,spitefulness
has_negative,splatter
has_negative,split
has_negative,splitting
has_negative,spoil
has_negative,spoilage
has_negative,spoilages
has_negative,spoiled
has_negative,spoilled
has_negative,spoils
has_negative,spook
has_negative,spookier
has_negative,spookiest
has_negative,spookily
has_negative,spooky
has_negative,spoon-fed
has_negative,spoon-feed
has_negative,spoonfed
has_negative,sporadic
has_negative,spotty
has_negative,spurious
has_negative,spurn
has_negative,sputter
has_negative,squabble
has_negative,squabbling
has_negative,squander
has_negative,squash
has_negative,squeak
has_negative,squeaks
has_negative,squeaky
has_negative,squeal
has_negative,squealing
has_negative,squeals
has_negative,squirm
has_negative,stab
has_negative,stagnant
has_negative,stagnate
has_negative,stagnation
has_negative,staid
has_negative,stain
has_negative,stains
has_negative,stale
has_negative,stalemate
has_negative,stall
has_negative,stalls
has_negative,stammer
has_negative,stampede
has_negative,standstill
has_negative,stark
has_negative,starkly
has_negative,startle
has_negative,startling
has_negative,startlingly
has_negative,starvation
has_negative,starve
has_negative,static
has_negative,steal
has_negative,stealing
has_negative,steals
has_negative,steep
has_negative,steeply
has_negative,stench
has_negative,stereotype
has_negative,stereotypical
has_negative,stereotypically
has_negative,stern
has_negative,stew
has_negative,sticky
has_negative,stiff
has_negative,stiffness
has_negative,stifle
has_negative,stifling
has_negative,stiflingly
has_negative,stigma
has_negative,stigmatize
has_negative,sting
has_negative,stinging
has_negative,stingingly
has_negative,stingy
has_negative,stink
has_negative,stinks
has_negative,stodgy
has_negative,stole
has_negative,stolen
has_negative,stooge
has_negative,stooges
has_negative,stormy
has_negative,straggle
has_negative,straggler
has_negative,strain
has_negative,strained
has_negative,straining
has_negative,strange
has_negative,strangely
has_negative,stranger
has_negative,strangest
has_negative,strangle
has_negative,streaky
has_negative,strenuous
has_negative,stress
has_negative,stresses
has_negative,stressful
has_negative,stressfully
has_negative,stricken
has_negative,strict
has_negative,strictly
has_negative,strident
has_negative,stridently
has_negative,strife
has_negative,strike
has_negative,stringent
has_negative,stringently
has_negative,struck
has_negative,struggle
has_negative,struggled
has_negative,struggles
has_negative,struggling
has_negative,strut
has_negative,stubborn
has_negative,stubbornly
has_negative,stubbornness
has_negative,stuck
has_negative,stuffy
has_negative,stumble
has_negative,stumbled
has_negative,stumbles
has_negative,stump
has_negative,stumped
has_negative,stumps
has_negative,stun
has_negative,stunt
has_negative,stunted
has_negative,stupid
has_negative,stupidest
has_negative,stupidity
has_negative,stupidly
has_negative,stupified
has_negative,stupify
has_negative,stupor
has_negative,stutter
has_negative,stuttered
has_negative,stuttering
has_negative,stutters
has_negative,sty
has_negative,stymied
has_negative,sub-par
has_negative,subdued
has_negative,subjected
has_negative,subjection
has_negative,subjugate
has_negative,subjugation
has_negative,submissive
has_negative,subordinate
has_negative,subpoena
has_negative,subpoenas
has_negative,subservience
has_negative,subservient
has_negative,substandard
has_negative,subtract
has_negative,subversion
has_negative,subversive
has_negative,subversively
has_negative,subvert
has_negative,succumb
has_negative,suck
has_negative,sucked
has_negative,sucker
has_negative,sucks
has_negative,sucky
has_negative,sue
has_negative,sued
has_negative,sueing
has_negative,sues
has_negative,suffer
has_negative,suffered
has_negative,sufferer
has_negative,sufferers
has_negative,suffering
has_negative,suffers
has_negative,suffocate
has_negative,sugar-coat
has_negative,sugar-coated
has_negative,sugarcoated
has_negative,suicidal
has_negative,suicide
has_negative,sulk
has_negative,sullen
has_negative,sully
has_negative,sunder
has_negative,sunk
has_negative,sunken
has_negative,superficial
has_negative,superficiality
has_negative,superficially
has_negative,superfluous
has_negative,superstition
has_negative,superstitious
has_negative,suppress
has_negative,suppression
has_negative,surrender
has_negative,susceptible
has_negative,suspect
has_negative,suspicion
has_negative,suspicions
has_negative,suspicious
has_negative,suspiciously
has_negative,swagger
has_negative,swamped
has_negative,sweaty
has_negative,swelled
has_negative,swelling
has_negative,swindle
has_negative,swipe
has_negative,swollen
has_negative,symptom
has_negative,symptoms
has_negative,syndrome
has_negative,taboo
has_negative,tacky
has_negative,taint
has_negative,tainted
has_negative,tamper
has_negative,tangle
has_negative,tangled
has_negative,tangles
has_negative,tank
has_negative,tanked
has_negative,tanks
has_negative,tantrum
has_negative,tardy
has_negative,tarnish
has_negative,tarnished
has_negative,tarnishes
has_negative,tarnishing
has_negative,tattered
has_negative,taunt
has_negative,taunting
has_negative,tauntingly
has_negative,taunts
has_negative,taut
has_negative,tawdry
has_negative,taxing
has_negative,tease
has_negative,teasingly
has_negative,tedious
has_negative,tediously
has_negative,temerity
has_negative,temper
has_negative,tempest
has_negative,temptation
has_negative,tenderness
has_negative,tense
has_negative,tension
has_negative,tentative
has_negative,tentatively
has_negative,tenuous
has_negative,tenuously
has_negative,tepid
has_negative,terrible
has_negative,terribleness
has_negative,terribly
has_negative,terror
has_negative,terror-genic
has_negative,terrorism
has_negative,terrorize
has_negative,testily
has_negative,testy
has_negative,tetchily
has_negative,tetchy
has_negative,thankless
has_negative,thicker
has_negative,thirst
has_negative,thorny
has_negative,thoughtless
has_negative,thoughtlessly
has_negative,thoughtlessness
has_negative,thrash
has_negative,threat
has_negative,threaten
has_negative,threatening
has_negative,threats
has_negative,threesome
has_negative,throb
has_negative,throbbed
has_negative,throbbing
has_negative,throbs
has_negative,throttle
has_negative,thug
has_negative,thumb-down
has_negative,thumbs-down
has_negative,thwart
has_negative,time-consuming
has_negative,timid
has_negative,timidity
has_negative,timidly
has_negative,timidness
has_negative,tin-y
has_negative,tingled
has_negative,tingling
has_negative,tired
has_negative,tiresome
has_negative,tiring
has_negative,tiringly
has_negative,toil
has_negative,toll
has_negative,top-heavy
has_negative,topple
has_negative,torment
has_negative,tormented
has_negative,torrent
has_negative,tortuous
has_negative,torture
has_negative,tortured
has_negative,tortures
has_negative,torturing
has_negative,torturous
has_negative,torturously
has_negative,totalitarian
has_negative,touchy
has_negative,toughness
has_negative,tout
has_negative,touted
has_negative,touts
has_negative,toxic
has_negative,traduce
has_negative,tragedy
has_negative,tragic
has_negative,tragically
has_negative,traitor
has_negative,traitorous
has_negative,traitorously
has_negative,tramp
has_negative,trample
has_negative,transgress
has_negative,transgression
has_negative,trap
has_negative,traped
has_negative,trapped
has_negative,trash
has_negative,trashed
has_negative,trashy
has_negative,trauma
has_negative,traumatic
has_negative,traumatically
has_negative,traumatize
has_negative,traumatized
has_negative,travesties
has_negative,travesty
has_negative,treacherous
has_negative,treacherously
has_negative,treachery
has_negative,treason
has_negative,treasonous
has_negative,trick
has_negative,tricked
has_negative,trickery
has_negative,tricky
has_negative,trivial
has_negative,trivialize
has_negative,trouble
has_negative,troubled
has_negative,troublemaker
has_negative,troubles
has_negative,troublesome
has_negative,troublesomely
has_negative,troubling
has_negative,troublingly
has_negative,truant
has_negative,tumble
has_negative,tumbled
has_negative,tumbles
has_negative,tumultuous
has_negative,turbulent
has_negative,turmoil
has_negative,twist
has_negative,twisted
has_negative,twists
has_negative,two-faced
has_negative,two-faces
has_negative,tyrannical
has_negative,tyrannically
has_negative,tyranny
has_negative,tyrant
has_negative,ugh
has_negative,uglier
has_negative,ugliest
has_negative,ugliness
has_negative,ugly
has_negative,ulterior
has_negative,ultimatum
has_negative,ultimatums
has_negative,ultra-hardline
has_negative,un-viewable
has_negative,unable
has_negative,unacceptable
has_negative,unacceptablely
has_negative,unacceptably
has_negative,unaccessible
has_negative,unaccustomed
has_negative,unachievable
has_negative,unaffordable
has_negative,unappealing
has_negative,unattractive
has_negative,unauthentic
has_negative,unavailable
has_negative,unavoidably
has_negative,unbearable
has_negative,unbearablely
has_negative,unbelievable
has_negative,unbelievably
has_negative,uncaring
has_negative,uncertain
has_negative,uncivil
has_negative,uncivilized
has_negative,unclean
has_negative,unclear
has_negative,uncollectible
has_negative,uncomfortable
has_negative,uncomfortably
has_negative,uncomfy
has_negative,uncompetitive
has_negative,uncompromising
has_negative,uncompromisingly
has_negative,unconfirmed
has_negative,unconstitutional
has_negative,uncontrolled
has_negative,unconvincing
has_negative,unconvincingly
has_negative,uncooperative
has_negative,uncouth
has_negative,uncreative
has_negative,undecided
has_negative,undefined
has_negative,undependability
has_negative,undependable
has_negative,undercut
has_negative,undercuts
has_negative,undercutting
has_negative,underdog
has_negative,underestimate
has_negative,underlings
has_negative,undermine
has_negative,undermined
has_negative,undermines
has_negative,undermining
has_negative,underpaid
has_negative,underpowered
has_negative,undersized
has_negative,undesirable
has_negative,undetermined
has_negative,undid
has_negative,undignified
has_negative,undissolved
has_negative,undocumented
has_negative,undone
has_negative,undue
has_negative,unease
has_negative,uneasily
has_negative,uneasiness
has_negative,uneasy
has_negative,uneconomical
has_negative,unemployed
has_negative,unequal
has_negative,unethical
has_negative,uneven
has_negative,uneventful
has_negative,unexpected
has_negative,unexpectedly
has_negative,unexplained
has_negative,unfairly
has_negative,unfaithful
has_negative,unfaithfully
has_negative,unfamiliar
has_negative,unfavorable
has_negative,unfeeling
has_negative,unfinished
has_negative,unfit
has_negative,unforeseen
has_negative,unforgiving
has_negative,unfortunate
has_negative,unfortunately
has_negative,unfounded
has_negative,unfriendly
has_negative,unfulfilled
has_negative,unfunded
has_negative,ungovernable
has_negative,ungrateful
has_negative,unhappily
has_negative,unhappiness
has_negative,unhappy
has_negative,unhealthy
has_negative,unhelpful
has_negative,unilateralism
has_negative,unimaginable
has_negative,unimaginably
has_negative,unimportant
has_negative,uninformed
has_negative,uninsured
has_negative,unintelligible
has_negative,unintelligile
has_negative,unipolar
has_negative,unjust
has_negative,unjustifiable
has_negative,unjustifiably
has_negative,unjustified
has_negative,unjustly
has_negative,unkind
has_negative,unkindly
has_negative,unknown
has_negative,unlamentable
has_negative,unlamentably
has_negative,unlawful
has_negative,unlawfully
has_negative,unlawfulness
has_negative,unleash
has_negative,unlicensed
has_negative,unlikely
has_negative,unlucky
has_negative,unmoved
has_negative,unnatural
has_negative,unnaturally
has_negative,unnecessary
has_negative,unneeded
has_negative,unnerve
has_negative,unnerved
has_negative,unnerving
has_negative,unnervingly
has_negative,unnoticed
has_negative,unobserved
has_negative,unorthodox
has_negative,unorthodoxy
has_negative,unpleasant
has_negative,unpleasantries
has_negative,unpopular
has_negative,unpredictable
has_negative,unprepared
has_negative,unproductive
has_negative,unprofitable
has_negative,unprove
has_negative,unproved
has_negative,unproven
has_negative,unproves
has_negative,unproving
has_negative,unqualified
has_negative,unravel
has_negative,unraveled
has_negative,unreachable
has_negative,unreadable
has_negative,unrealistic
has_negative,unreasonable
has_negative,unreasonably
has_negative,unrelenting
has_negative,unrelentingly
has_negative,unreliability
has_negative,unreliable
has_negative,unresolved
has_negative,unresponsive
has_negative,unrest
has_negative,unruly
has_negative,unsafe
has_negative,unsatisfactory
has_negative,unsavory
has_negative,unscrupulous
has_negative,unscrupulously
has_negative,unsecure
has_negative,unseemly
has_negative,unsettle
has_negative,unsettled
has_negative,unsettling
has_negative,unsettlingly
has_negative,unskilled
has_negative,unsophisticated
has_negative,unsound
has_negative,unspeakable
has_negative,unspeakablely
has_negative,unspecified
has_negative,unstable
has_negative,unsteadily
has_negative,unsteadiness
has_negative,unsteady
has_negative,unsuccessful
has_negative,unsuccessfully
has_negative,unsupported
has_negative,unsupportive
has_negative,unsure
has_negative,unsuspecting
has_negative,unsustainable
has_negative,untenable
has_negative,untested
has_negative,unthinkable
has_negative,unthinkably
has_negative,untimely
has_negative,untouched
has_negative,untrue
has_negative,untrustworthy
has_negative,untruthful
has_negative,unusable
has_negative,unusably
has_negative,unuseable
has_negative,unuseably
has_negative,unusual
has_negative,unusually
has_negative,unviewable
has_negative,unwanted
has_negative,unwarranted
has_negative,unwatchable
has_negative,unwelcome
has_negative,unwell
has_negative,unwieldy
has_negative,unwilling
has_negative,unwillingly
has_negative,unwillingness
has_negative,unwise
has_negative,unwisely
has_negative,unworkable
has_negative,unworthy
has_negative,unyielding
has_negative,upbraid
has_negative,upheaval
has_negative,uprising
has_negative,uproar
has_negative,uproarious
has_negative,uproariously
has_negative,uproarous
has_negative,uproarously
has_negative,uproot
has_negative,upset
has_negative,upseting
has_negative,upsets
has_negative,upsetting
has_negative,upsettingly
has_negative,urgent
has_negative,useless
has_negative,usurp
has_negative,usurper
has_negative,utterly
has_negative,vagrant
has_negative,vague
has_negative,vagueness
has_negative,vain
has_negative,vainly
has_negative,vanity
has_negative,vehement
has_negative,vehemently
has_negative,vengeance
has_negative,vengeful
has_negative,vengefully
has_negative,vengefulness
has_negative,venom
has_negative,venomous
has_negative,venomously
has_negative,vent
has_negative,vestiges
has_negative,vex
has_negative,vexation
has_negative,vexing
has_negative,vexingly
has_negative,vibrate
has_negative,vibrated
has_negative,vibrates
has_negative,vibrating
has_negative,vibration
has_negative,vice
has_negative,vicious
has_negative,viciously
has_negative,viciousness
has_negative,victimize
has_negative,vile
has_negative,vileness
has_negative,vilify
has_negative,villainous
has_negative,villainously
has_negative,villains
has_negative,villian
has_negative,villianous
has_negative,villianously
has_negative,villify
has_negative,vindictive
has_negative,vindictively
has_negative,vindictiveness
has_negative,violate
has_negative,violation
has_negative,violator
has_negative,violators
has_negative,violent
has_negative,violently
has_negative,viper
has_negative,virulence
has_negative,virulent
has_negative,virulently
has_negative,virus
has_negative,vociferous
has_negative,vociferously
has_negative,volatile
has_negative,volatility
has_negative,vomit
has_negative,vomited
has_negative,vomiting
has_negative,vomits
has_negative,vulgar
has_negative,vulnerable
has_negative,wack
has_negative,wail
has_negative,wallow
has_negative,wane
has_negative,waning
has_negative,wanton
has_negative,war-like
has_negative,warily
has_negative,wariness
has_negative,warlike
has_negative,warned
has_negative,warning
has_negative,warp
has_negative,warped
has_negative,wary
has_negative,washed-out
has_negative,waste
has_negative,wasted
has_negative,wasteful
has_negative,wastefulness
has_negative,wasting
has_negative,water-down
has_negative,watered-down
has_negative,wayward
has_negative,weak
has_negative,weaken
has_negative,weakening
has_negative,weaker
has_negative,weakness
has_negative,weaknesses
has_negative,weariness
has_negative,wearisome
has_negative,weary
has_negative,wedge
has_negative,weed
has_negative,weep
has_negative,weird
has_negative,weirdly
has_negative,wheedle
has_negative,whimper
has_negative,whine
has_negative,whining
has_negative,whiny
has_negative,whips
has_negative,whore
has_negative,whores
has_negative,wicked
has_negative,wickedly
has_negative,wickedness
has_negative,wild
has_negative,wildly
has_negative,wiles
has_negative,wilt
has_negative,wily
has_negative,wimpy
has_negative,wince
has_negative,wobble
has_negative,wobbled
has_negative,wobbles
has_negative,woe
has_negative,woebegone
has_negative,woeful
has_negative,woefully
has_negative,womanizer
has_negative,womanizing
has_negative,worn
has_negative,worried
has_negative,worriedly
has_negative,worrier
has_negative,worries
has_negative,worrisome
has_negative,worry
has_negative,worrying
has_negative,worryingly
has_negative,worse
has_negative,worsen
has_negative,worsening
has_negative,worst
has_negative,worthless
has_negative,worthlessly
has_negative,worthlessness
has_negative,wound
has_negative,wounds
has_negative,wrangle
has_negative,wrath
has_negative,wreak
has_negative,wreaked
has_negative,wreaks
has_negative,wreck
has_negative,wrest
has_negative,wrestle
has_negative,wretch
has_negative,wretched
has_negative,wretchedly
has_negative,wretchedness
has_negative,wrinkle
has_negative,wrinkled
has_negative,wrinkles
has_negative,wrip
has_negative,wripped
has_negative,wripping
has_negative,writhe
has_negative,wrong
has_negative,wrongful
has_negative,wrongly
has_negative,wrought
has_negative,yawn
has_negative,zap
has_negative,zapped
has_negative,zaps
has_negative,zealot
has_negative,zealous
has_negative,zealously
has_negative,zombie
